order_item_id,order_id,product_id,quantity,unit_price
8523,3230,129,3,1119.0
8524,4863,54,7,961.58
8525,2545,221,4,687.78
8526,1961,255,8,973.62
8527,7691,140,5,1740.25
8528,2424,93,3,1458.44
8529,1619,96,5,1350.26
8530,2150,56,10,753.51
8531,7858,99,9,926.64
8532,1518,296,1,1931.78
8533,3811,132,8,1845.23
8534,3343,54,8,961.58
8535,5353,52,1,741.41
8536,2895,188,9,391.94
8537,3874,287,6,1073.39
8538,242,260,4,616.27
8539,3853,87,8,755.18
8540,1657,13,5,1514.26
8541,5146,107,6,810.51
8542,1435,112,6,1547.35
8543,6988,104,5,210.78
8544,3690,34,8,1583.63
8545,1276,34,7,1583.63
8546,3773,101,6,74.11
8547,4280,229,2,1324.74
8548,5874,134,4,112.56
8549,3984,260,3,616.27
8550,5303,155,2,1829.52
8551,7943,211,9,1178.2
8552,9363,73,3,836.69
8553,535,204,9,467.24
8554,2179,292,10,1318.63
8555,4174,175,9,145.26
8556,681,89,9,757.53
8557,4975,178,8,1239.49
8558,1942,286,7,963.68
8559,9387,52,10,741.41
8560,8426,44,7,1908.53
8561,2884,190,5,541.98
8562,9780,101,2,74.11
8563,4956,165,4,522.08
8564,6853,174,2,283.61
8565,3282,112,9,1547.35
8566,7105,57,4,1826.47
8567,6788,239,5,382.91
8568,6325,42,7,23.59
8569,1647,220,1,471.97
8570,5222,140,4,1740.25
8571,3712,232,1,173.26
8572,7932,122,7,1395.65
8573,7695,41,3,653.97
8574,8162,133,8,194.0
8575,67,214,10,1137.72
8576,6142,123,2,306.94
8577,2853,56,8,753.51
8578,8662,155,1,1829.52
8579,6355,231,3,1598.13
8580,9734,219,8,116.86
8581,2308,27,5,576.28
8582,1460,284,7,1433.32
8583,2781,101,2,74.11
8584,1733,194,8,606.95
8585,9044,232,6,173.26
8586,9146,198,5,121.67
8587,8052,133,1,194.0
8588,1918,74,6,124.9
8589,5645,127,2,1613.49
8590,7423,172,6,1890.92
8591,20,134,7,112.56
8592,1685,223,2,1938.15
8593,4833,120,9,1944.86
8594,4455,26,4,223.53
8595,9880,239,3,382.91
8596,6204,245,6,34.56
8597,4610,177,8,917.46
8598,6852,30,10,552.95
8599,4822,46,5,32.76
8600,2123,183,1,1076.12
8601,5778,201,4,1293.37
8602,6696,29,4,1703.61
8603,8347,170,6,1980.74
8604,2630,260,9,616.27
8605,3049,98,2,1648.49
8606,3443,77,10,516.37
8607,7005,249,9,1148.2
8608,3542,159,4,528.94
8609,5881,275,6,368.06
8610,9486,56,10,753.51
8611,7590,239,7,382.91
8612,4051,263,6,886.04
8613,8386,201,10,1293.37
8614,2426,73,6,836.69
8615,4420,117,8,1897.56
8616,6669,101,7,74.11
8617,6640,91,9,246.08
8618,8149,50,2,1375.29
8619,7561,60,7,1747.54
8620,6078,109,6,288.87
8621,9781,171,6,1052.65
8622,3200,138,6,1451.37
8623,781,218,10,1006.58
8624,8543,173,9,1531.03
8625,2105,135,9,1350.61
8626,6767,121,1,1573.75
8627,9941,294,8,98.15
8628,2466,267,6,963.23
8629,5330,142,2,431.5
8630,7319,298,4,524.89
8631,4903,113,2,481.44
8632,5116,290,2,1191.7
8633,4315,82,2,1869.82
8634,5837,130,5,782.95
8635,544,297,7,220.83
8636,7580,200,3,1004.72
8637,5101,74,9,124.9
8638,5911,254,5,559.16
8639,541,159,1,528.94
8640,6063,82,8,1869.82
8641,7623,11,4,819.75
8642,6033,129,8,1119.0
8643,7062,195,4,1310.93
8644,820,232,8,173.26
8645,9345,251,6,286.29
8646,1261,1,10,1866.72
8647,462,203,6,1790.63
8648,1614,145,1,1829.74
8649,7990,87,4,755.18
8650,4596,209,2,1858.25
8651,5941,22,5,1578.04
8652,1939,33,8,38.03
8653,818,263,3,886.04
8654,9234,78,3,1494.15
8655,863,74,6,124.9
8656,1443,108,10,1084.12
8657,465,3,3,1484.37
8658,9587,183,1,1076.12
8659,1049,48,5,1338.89
8660,7229,132,8,1845.23
8661,2892,293,1,341.01
8662,5693,190,6,541.98
8663,2074,124,8,375.92
8664,8258,97,10,854.01
8665,458,130,10,782.95
8666,8103,177,8,917.46
8667,4800,161,7,597.43
8668,8916,145,5,1829.74
8669,2235,196,4,196.07
8670,3205,108,4,1084.12
8671,9144,279,5,1664.25
8672,6790,176,2,28.19
8673,9351,22,4,1578.04
8674,4768,288,4,1091.85
8675,870,287,3,1073.39
8676,4827,46,4,32.76
8677,675,61,7,1055.76
8678,804,208,5,1319.64
8679,4309,298,1,524.89
8680,3299,188,10,391.94
8681,3983,149,2,767.52
8682,7952,248,4,1811.36
8683,3341,146,4,1410.5
8684,696,233,2,766.2
8685,8963,78,2,1494.15
8686,8706,82,2,1869.82
8687,6274,9,7,20.31
8688,3086,292,3,1318.63
8689,3601,35,9,1352.06
8690,6164,237,9,895.02
8691,1860,44,1,1908.53
8692,8914,32,3,1300.09
8693,3860,278,9,882.53
8694,3949,205,10,956.25
8695,7859,4,3,492.49
8696,5831,231,10,1598.13
8697,5185,123,6,306.94
8698,6932,159,5,528.94
8699,1046,36,10,359.23
8700,3101,179,5,1826.38
8701,7396,95,9,1957.2
8702,6402,128,10,1129.15
8703,9267,201,3,1293.37
8704,5017,9,3,20.31
8705,3794,258,5,1191.67
8706,2358,30,4,552.95
8707,1153,244,6,1571.03
8708,1234,134,6,112.56
8709,165,23,10,1873.85
8710,387,98,10,1648.49
8711,5984,246,3,781.72
8712,8540,193,10,1980.56
8713,3958,175,4,145.26
8714,9443,46,1,32.76
8715,6275,247,4,1452.44
8716,3608,110,9,475.98
8717,3020,228,7,869.38
8718,5243,111,5,644.62
8719,8852,27,3,576.28
8720,4915,296,7,1931.78
8721,6410,267,10,963.23
8722,9419,88,4,902.59
8723,9132,186,9,222.96
8724,5654,170,3,1980.74
8725,446,38,1,662.57
8726,1834,187,5,1053.53
8727,4961,158,9,1485.09
8728,5080,252,10,544.13
8729,2314,3,8,1484.37
8730,4441,30,6,552.95
8731,1718,282,8,1270.34
8732,229,97,3,854.01
8733,2787,53,8,446.07
8734,7476,169,10,981.75
8735,896,69,6,1436.67
8736,4115,272,4,1634.82
8737,9408,39,1,1341.82
8738,3422,91,1,246.08
8739,4495,55,1,1497.99
8740,3761,250,3,1373.78
8741,8327,35,1,1352.06
8742,2461,233,3,766.2
8743,9756,175,8,145.26
8744,5354,183,2,1076.12
8745,2552,221,4,687.78
8746,7591,29,1,1703.61
8747,8092,219,4,116.86
8748,3406,12,3,960.12
8749,2595,179,2,1826.38
8750,7651,199,7,1408.66
8751,7159,273,10,736.38
8752,2856,61,3,1055.76
8753,8014,147,7,1831.1
8754,2628,51,4,1383.68
8755,3508,156,6,632.71
8756,9456,178,9,1239.49
8757,2902,189,7,512.31
8758,5742,204,3,467.24
8759,1048,297,3,220.83
8760,9797,167,10,927.05
8761,539,299,10,1496.24
8762,4980,153,2,206.23
8763,4892,256,6,728.64
8764,3409,225,7,1569.26
8765,3211,232,9,173.26
8766,2874,179,7,1826.38
8767,4786,261,6,671.11
8768,8904,220,5,471.97
8769,8155,224,7,68.96
8770,9561,184,6,44.11
8771,8138,249,1,1148.2
8772,5269,61,9,1055.76
8773,6666,188,1,391.94
8774,6494,238,10,213.44
8775,9521,212,5,1858.46
8776,5524,35,2,1352.06
8777,6129,300,1,1165.23
8778,5129,71,6,896.51
8779,6764,258,8,1191.67
8780,46,159,3,528.94
8781,6960,135,7,1350.61
8782,8185,183,1,1076.12
8783,8937,25,5,603.8
8784,6512,209,1,1858.25
8785,6386,113,9,481.44
8786,3008,259,6,921.14
8787,519,152,2,1766.8
8788,6841,73,8,836.69
8789,5411,1,3,1866.72
8790,453,81,3,1086.92
8791,5483,90,2,274.65
8792,3022,115,9,449.88
8793,205,90,10,274.65
8794,4616,136,7,88.7
8795,2203,253,7,135.9
8796,3990,166,2,1933.35
8797,4812,262,8,765.98
8798,4319,242,2,188.34
8799,5163,50,3,1375.29
8800,9788,169,5,981.75
8801,6058,287,10,1073.39
8802,3939,280,6,1639.74
8803,3664,117,6,1897.56
8804,8196,151,10,530.51
8805,9980,35,7,1352.06
8806,9673,178,4,1239.49
8807,5705,174,3,283.61
8808,2187,282,8,1270.34
8809,5271,41,3,653.97
8810,115,293,1,341.01
8811,1078,281,2,1349.23
8812,8136,155,10,1829.52
8813,7496,128,2,1129.15
8814,2008,41,5,653.97
8815,9949,217,4,1583.09
8816,3440,217,1,1583.09
8817,9250,278,10,882.53
8818,1578,28,6,1053.39
8819,48,145,6,1829.74
8820,9916,200,2,1004.72
8821,7411,138,1,1451.37
8822,459,186,10,222.96
8823,8041,188,9,391.94
8824,3407,135,5,1350.61
8825,5860,140,3,1740.25
8826,1459,9,5,20.31
8827,2670,9,9,20.31
8828,4824,46,9,32.76
8829,3064,280,7,1639.74
8830,5252,139,10,441.86
8831,591,239,9,382.91
8832,7258,90,6,274.65
8833,5390,18,6,1827.33
8834,5093,62,6,1410.49
8835,1980,25,10,603.8
8836,3360,235,6,727.79
8837,7336,239,1,382.91
8838,7256,297,7,220.83
8839,486,206,2,1849.08
8840,6943,142,2,431.5
8841,3462,187,2,1053.53
8842,2816,278,5,882.53
8843,9120,105,7,898.42
8844,9846,161,6,597.43
8845,9634,187,9,1053.53
8846,2624,249,8,1148.2
8847,1010,210,10,41.16
8848,2153,70,7,190.97
8849,9815,57,6,1826.47
8850,6368,289,5,1406.25
8851,9799,15,7,1816.79
8852,342,269,3,589.98
8853,8149,218,2,1006.58
8854,319,6,3,114.46
8855,3692,182,2,43.29
8856,2253,14,10,649.12
8857,4241,188,10,391.94
8858,6288,299,2,1496.24
8859,5478,241,4,822.01
8860,4275,134,4,112.56
8861,9216,178,7,1239.49
8862,3284,105,8,898.42
8863,5875,291,9,227.65
8864,4401,44,4,1908.53
8865,8858,243,9,195.2
8866,8160,2,2,283.17
8867,9195,265,2,280.89
8868,1433,62,4,1410.49
8869,3829,243,10,195.2
8870,5338,82,4,1869.82
8871,3311,49,5,620.54
8872,3853,86,5,1534.0
8873,1336,227,1,1110.55
8874,7624,51,3,1383.68
8875,8023,258,8,1191.67
8876,9859,214,4,1137.72
8877,4026,262,8,765.98
8878,671,263,2,886.04
8879,3146,89,3,757.53
8880,828,260,3,616.27
8881,2967,28,5,1053.39
8882,4620,266,5,1210.39
8883,3920,163,2,1143.88
8884,9892,252,9,544.13
8885,9205,51,7,1383.68
8886,4185,181,8,1107.77
8887,1826,18,5,1827.33
8888,2314,175,10,145.26
8889,9687,9,1,20.31
8890,3054,262,5,765.98
8891,2689,69,5,1436.67
8892,1598,256,1,728.64
8893,2039,277,4,1886.52
8894,1568,123,8,306.94
8895,8065,142,4,431.5
8896,4218,18,4,1827.33
8897,972,175,8,145.26
8898,9404,88,6,902.59
8899,1489,255,4,973.62
8900,3654,126,6,608.47
8901,8529,59,4,1526.1
8902,6693,257,3,1444.59
8903,2659,25,2,603.8
8904,5484,80,10,695.61
8905,7971,215,9,1357.3
8906,6030,148,7,650.01
8907,2879,42,2,23.59
8908,6314,232,1,173.26
8909,878,214,3,1137.72
8910,714,264,3,1632.8
8911,1733,68,5,889.26
8912,162,235,7,727.79
8913,7090,146,6,1410.5
8914,3492,200,3,1004.72
8915,9422,66,2,1149.68
8916,4018,171,1,1052.65
8917,1646,54,4,961.58
8918,4438,132,10,1845.23
8919,6177,278,10,882.53
8920,5345,14,10,649.12
8921,2173,289,2,1406.25
8922,8629,147,9,1831.1
8923,9593,132,6,1845.23
8924,4450,299,5,1496.24
8925,9729,225,3,1569.26
8926,5764,151,8,530.51
8927,2404,29,5,1703.61
8928,8020,129,5,1119.0
8929,2058,56,8,753.51
8930,5911,211,4,1178.2
8931,9323,132,10,1845.23
8932,32,135,7,1350.61
8933,5335,52,5,741.41
8934,4933,133,5,194.0
8935,6892,186,8,222.96
8936,5071,265,2,280.89
8937,4791,163,3,1143.88
8938,5195,69,9,1436.67
8939,8370,274,7,407.6
8940,4883,195,6,1310.93
8941,282,287,10,1073.39
8942,3758,13,5,1514.26
8943,3904,43,8,478.69
8944,9144,151,3,530.51
8945,1253,122,10,1395.65
8946,1605,115,7,449.88
8947,9984,256,6,728.64
8948,4271,270,4,1935.85
8949,3517,250,8,1373.78
8950,7926,68,8,889.26
8951,1999,186,5,222.96
8952,2484,84,5,73.15
8953,1894,85,6,368.16
8954,25,105,9,898.42
8955,3450,141,2,613.34
8956,3049,148,8,650.01
8957,2252,93,4,1458.44
8958,7460,75,1,1348.81
8959,7284,153,2,206.23
8960,9818,248,6,1811.36
8961,3548,245,1,34.56
8962,852,220,4,471.97
8963,2642,121,10,1573.75
8964,9899,286,9,963.68
8965,8021,234,4,1481.91
8966,3705,191,3,167.25
8967,1589,1,9,1866.72
8968,5595,272,4,1634.82
8969,7538,188,6,391.94
8970,8947,92,7,792.19
8971,3709,82,2,1869.82
8972,8642,144,6,1496.29
8973,1640,32,9,1300.09
8974,8575,178,9,1239.49
8975,9240,297,9,220.83
8976,1530,271,2,658.51
8977,1634,139,3,441.86
8978,9198,62,8,1410.49
8979,9180,121,5,1573.75
8980,2211,2,7,283.17
8981,4182,98,4,1648.49
8982,9638,164,6,1003.61
8983,3082,159,4,528.94
8984,3074,146,10,1410.5
8985,7435,51,10,1383.68
8986,7288,66,1,1149.68
8987,4431,26,10,223.53
8988,3535,95,5,1957.2
8989,2431,142,4,431.5
8990,524,13,10,1514.26
8991,1328,236,4,20.34
8992,1829,193,4,1980.56
8993,3630,69,5,1436.67
8994,3726,2,9,283.17
8995,8159,88,5,902.59
8996,4170,246,9,781.72
8997,3918,294,1,98.15
8998,7962,61,3,1055.76
8999,1370,86,6,1534.0
9000,8123,277,10,1886.52
9001,7073,40,1,1963.55
9002,2401,156,2,632.71
9003,9321,258,3,1191.67
9004,7713,84,5,73.15
9005,4766,185,3,1614.27
9006,612,226,7,986.3
9007,9348,299,2,1496.24
9008,5828,74,9,124.9
9009,3449,44,2,1908.53
9010,9265,238,8,213.44
9011,8303,296,6,1931.78
9012,1749,219,7,116.86
9013,5871,29,2,1703.61
9014,8764,25,1,603.8
9015,6102,142,5,431.5
9016,342,74,8,124.9
9017,7170,200,1,1004.72
9018,1920,65,4,1806.75
9019,1595,200,3,1004.72
9020,5563,242,6,188.34
9021,1510,13,1,1514.26
9022,317,111,7,644.62
9023,6734,276,6,63.56
9024,7725,160,4,1162.49
9025,9595,244,4,1571.03
9026,8990,139,8,441.86
9027,1493,280,5,1639.74
9028,5999,258,2,1191.67
9029,6364,117,1,1897.56
9030,2890,55,3,1497.99
9031,9704,40,9,1963.55
9032,2605,99,7,926.64
9033,3174,243,3,195.2
9034,5411,58,2,1605.97
9035,2284,267,1,963.23
9036,3369,45,1,1169.1
9037,2527,195,3,1310.93
9038,3809,226,1,986.3
9039,5947,19,7,841.59
9040,7445,151,9,530.51
9041,2858,180,3,41.31
9042,2498,295,3,1933.95
9043,5342,145,7,1829.74
9044,5516,143,8,1924.53
9045,6162,114,2,1971.53
9046,7087,48,5,1338.89
9047,6072,182,10,43.29
9048,878,106,7,497.02
9049,5544,116,6,557.56
9050,4623,82,4,1869.82
9051,7225,82,5,1869.82
9052,7160,218,8,1006.58
9053,6292,65,3,1806.75
9054,6707,247,7,1452.44
9055,1211,253,5,135.9
9056,7213,7,5,667.28
9057,5828,172,3,1890.92
9058,2340,151,3,530.51
9059,709,185,10,1614.27
9060,6993,134,3,112.56
9061,6001,148,10,650.01
9062,7372,273,1,736.38
9063,6152,140,4,1740.25
9064,7902,43,10,478.69
9065,6524,21,4,1994.37
9066,4753,262,10,765.98
9067,7960,114,2,1971.53
9068,1779,220,1,471.97
9069,2013,179,7,1826.38
9070,5624,121,10,1573.75
9071,9880,190,3,541.98
9072,1507,50,6,1375.29
9073,4587,94,5,1671.3
9074,80,48,6,1338.89
9075,376,134,4,112.56
9076,7624,32,9,1300.09
9077,6814,281,1,1349.23
9078,8704,263,4,886.04
9079,5545,270,6,1935.85
9080,5772,258,4,1191.67
9081,6999,134,6,112.56
9082,4308,288,8,1091.85
9083,6113,230,10,1546.61
9084,9260,248,5,1811.36
9085,2179,179,5,1826.38
9086,2655,298,1,524.89
9087,4969,110,7,475.98
9088,8687,86,8,1534.0
9089,5352,207,9,1799.63
9090,4192,300,8,1165.23
9091,8651,168,1,346.84
9092,7424,268,7,1929.5
9093,7885,93,6,1458.44
9094,3811,30,9,552.95
9095,1753,171,9,1052.65
9096,94,279,7,1664.25
9097,7194,268,10,1929.5
9098,4286,192,2,923.41
9099,1762,114,3,1971.53
9100,4644,212,8,1858.46
9101,1164,289,10,1406.25
9102,9723,80,8,695.61
9103,5509,88,4,902.59
9104,7195,55,1,1497.99
9105,139,76,10,1449.33
9106,6032,198,4,121.67
9107,5213,38,9,662.57
9108,7961,180,8,41.31
9109,911,188,4,391.94
9110,2968,22,10,1578.04
9111,4026,193,2,1980.56
9112,3626,11,2,819.75
9113,4727,160,7,1162.49
9114,4483,56,10,753.51
9115,7904,81,10,1086.92
9116,4735,37,1,1655.71
9117,3463,219,8,116.86
9118,5376,272,1,1634.82
9119,6351,291,4,227.65
9120,2519,269,10,589.98
9121,4361,21,2,1994.37
9122,1498,234,2,1481.91
9123,3107,18,4,1827.33
9124,7939,15,10,1816.79
9125,7536,52,9,741.41
9126,4334,211,8,1178.2
9127,9684,30,9,552.95
9128,7623,244,4,1571.03
9129,7796,111,2,644.62
9130,6819,293,3,341.01
9131,7331,177,10,917.46
9132,2776,252,5,544.13
9133,6780,25,2,603.8
9134,707,9,7,20.31
9135,9983,227,8,1110.55
9136,4786,27,1,576.28
9137,9739,237,1,895.02
9138,1033,263,4,886.04
9139,2168,190,7,541.98
9140,6247,37,9,1655.71
9141,143,194,2,606.95
9142,53,270,6,1935.85
9143,3993,233,1,766.2
9144,107,256,1,728.64
9145,339,52,1,741.41
9146,2453,72,3,912.33
9147,1913,87,7,755.18
9148,9169,112,10,1547.35
9149,686,164,2,1003.61
9150,586,63,2,1835.32
9151,8947,35,7,1352.06
9152,9279,101,5,74.11
9153,9635,58,1,1605.97
9154,6260,238,7,213.44
9155,8490,245,2,34.56
9156,650,57,5,1826.47
9157,4996,41,2,653.97
9158,6973,118,3,1255.73
9159,9153,77,3,516.37
9160,5945,58,10,1605.97
9161,6245,132,3,1845.23
9162,9668,169,9,981.75
9163,6327,63,7,1835.32
9164,7309,75,2,1348.81
9165,1031,249,1,1148.2
9166,2555,168,5,346.84
9167,4939,200,6,1004.72
9168,5355,19,3,841.59
9169,4513,81,2,1086.92
9170,8492,73,6,836.69
9171,4316,269,1,589.98
9172,5429,239,6,382.91
9173,5386,2,3,283.17
9174,4824,73,5,836.69
9175,2267,215,4,1357.3
9176,4016,192,3,923.41
9177,3722,60,8,1747.54
9178,5249,148,9,650.01
9179,7253,255,2,973.62
9180,3184,79,1,155.33
9181,2533,9,7,20.31
9182,1477,106,10,497.02
9183,2135,8,4,210.08
9184,1735,269,7,589.98
9185,7367,218,8,1006.58
9186,4589,158,9,1485.09
9187,2740,92,9,792.19
9188,8015,284,1,1433.32
9189,8176,100,10,558.54
9190,1013,23,5,1873.85
9191,7085,118,1,1255.73
9192,9480,198,7,121.67
9193,6413,230,7,1546.61
9194,2862,291,7,227.65
9195,519,81,10,1086.92
9196,7114,160,10,1162.49
9197,9802,36,1,359.23
9198,4211,253,2,135.9
9199,6800,153,10,206.23
9200,5369,132,6,1845.23
9201,8227,136,5,88.7
9202,6669,177,8,917.46
9203,7567,61,4,1055.76
9204,7377,57,6,1826.47
9205,3237,131,3,414.64
9206,7629,258,10,1191.67
9207,3472,90,9,274.65
9208,7607,111,3,644.62
9209,2844,240,7,1118.4
9210,6984,165,5,522.08
9211,8754,149,3,767.52
9212,8186,157,10,1129.42
9213,4746,220,5,471.97
9214,5616,141,1,613.34
9215,3099,16,1,1308.07
9216,2545,52,5,741.41
9217,3829,197,7,760.57
9218,5348,289,5,1406.25
9219,5884,104,9,210.78
9220,9063,89,4,757.53
9221,2236,128,5,1129.15
9222,5455,126,4,608.47
9223,5720,199,7,1408.66
9224,8433,83,3,1972.41
9225,8583,213,6,333.28
9226,7935,189,5,512.31
9227,9909,77,1,516.37
9228,3623,281,1,1349.23
9229,1853,104,4,210.78
9230,7647,204,2,467.24
9231,1278,188,8,391.94
9232,7895,5,2,459.09
9233,5091,46,2,32.76
9234,1295,183,9,1076.12
9235,1769,195,3,1310.93
9236,3472,36,6,359.23
9237,3988,140,3,1740.25
9238,8992,38,2,662.57
9239,5869,280,8,1639.74
9240,6636,173,1,1531.03
9241,9452,33,7,38.03
9242,3310,230,6,1546.61
9243,372,189,8,512.31
9244,9921,71,2,896.51
9245,6073,33,1,38.03
9246,9890,286,2,963.68
9247,1018,16,10,1308.07
9248,4339,151,4,530.51
9249,248,19,3,841.59
9250,7528,250,4,1373.78
9251,2267,8,7,210.08
9252,5504,204,10,467.24
9253,4737,75,8,1348.81
9254,6768,97,9,854.01
9255,140,270,3,1935.85
9256,6270,102,3,1233.7
9257,6449,228,7,869.38
9258,3709,52,2,741.41
9259,5070,127,2,1613.49
9260,1007,235,6,727.79
9261,3747,258,8,1191.67
9262,1285,142,2,431.5
9263,4361,96,7,1350.26
9264,4782,69,10,1436.67
9265,3617,16,7,1308.07
9266,4216,196,2,196.07
9267,4609,102,9,1233.7
9268,3306,260,2,616.27
9269,6768,255,5,973.62
9270,2202,277,10,1886.52
9271,5128,160,1,1162.49
9272,5829,273,5,736.38
9273,7776,133,4,194.0
9274,9137,299,5,1496.24
9275,8005,173,3,1531.03
9276,8328,248,3,1811.36
9277,5001,171,10,1052.65
9278,7508,289,9,1406.25
9279,9661,279,3,1664.25
9280,3067,148,6,650.01
9281,5650,152,1,1766.8
9282,4581,78,2,1494.15
9283,350,5,2,459.09
9284,4919,205,2,956.25
9285,1795,243,8,195.2
9286,8631,165,5,522.08
9287,6091,107,10,810.51
9288,514,178,8,1239.49
9289,8953,195,7,1310.93
9290,2099,221,10,687.78
9291,2896,111,4,644.62
9292,9282,174,4,283.61
9293,138,17,3,1074.95
9294,5676,180,4,41.31
9295,9746,172,3,1890.92
9296,6050,205,4,956.25
9297,7446,250,4,1373.78
9298,1729,90,6,274.65
9299,2591,160,6,1162.49
9300,8698,251,1,286.29
9301,2016,114,2,1971.53
9302,1917,33,8,38.03
9303,5752,63,8,1835.32
9304,3894,106,6,497.02
9305,9129,101,7,74.11
9306,2328,151,10,530.51
9307,2890,64,6,132.9
9308,1418,174,7,283.61
9309,9489,159,5,528.94
9310,3610,284,8,1433.32
9311,8973,244,2,1571.03
9312,7498,36,4,359.23
9313,5303,111,6,644.62
9314,8414,300,2,1165.23
9315,925,180,5,41.31
9316,8824,90,6,274.65
9317,7098,82,8,1869.82
9318,3489,218,5,1006.58
9319,3263,104,2,210.78
9320,7053,43,3,478.69
9321,4,73,9,836.69
9322,6893,274,8,407.6
9323,9149,151,3,530.51
9324,7736,247,6,1452.44
9325,1686,162,4,666.43
9326,6505,226,3,986.3
9327,773,226,6,986.3
9328,592,197,7,760.57
9329,9713,54,3,961.58
9330,8955,161,7,597.43
9331,8487,169,10,981.75
9332,4511,150,2,1300.96
9333,6888,147,10,1831.1
9334,3877,106,2,497.02
9335,1373,45,6,1169.1
9336,6251,278,6,882.53
9337,5115,15,3,1816.79
9338,6338,65,2,1806.75
9339,8486,22,7,1578.04
9340,161,126,7,608.47
9341,4094,87,4,755.18
9342,6052,63,9,1835.32
9343,5331,88,3,902.59
9344,9744,46,7,32.76
9345,5802,205,2,956.25
9346,3265,32,8,1300.09
9347,3940,264,8,1632.8
9348,1287,149,9,767.52
9349,4738,165,5,522.08
9350,5045,102,1,1233.7
9351,66,238,5,213.44
9352,5521,231,8,1598.13
9353,7683,149,2,767.52
9354,4809,216,6,670.14
9355,1643,257,4,1444.59
9356,1591,206,4,1849.08
9357,3288,90,6,274.65
9358,3633,125,7,952.3
9359,3226,21,6,1994.37
9360,7484,181,8,1107.77
9361,8285,195,7,1310.93
9362,914,233,1,766.2
9363,3062,173,1,1531.03
9364,7480,196,7,196.07
9365,6992,23,7,1873.85
9366,9431,183,1,1076.12
9367,8448,185,3,1614.27
9368,6989,42,1,23.59
9369,6896,263,10,886.04
9370,6714,191,6,167.25
9371,3428,70,7,190.97
9372,4173,255,5,973.62
9373,1758,133,2,194.0
9374,2960,140,1,1740.25
9375,4260,101,10,74.11
9376,7143,267,5,963.23
9377,8435,108,6,1084.12
9378,9553,199,1,1408.66
9379,117,3,2,1484.37
9380,9047,80,1,695.61
9381,8416,250,2,1373.78
9382,6349,111,9,644.62
9383,9035,63,10,1835.32
9384,3532,298,3,524.89
9385,7812,42,10,23.59
9386,1558,260,10,616.27
9387,9433,113,9,481.44
9388,1734,274,8,407.6
9389,9895,66,2,1149.68
9390,6772,171,1,1052.65
9391,1595,269,2,589.98
9392,7625,186,8,222.96
9393,6898,5,2,459.09
9394,8380,17,9,1074.95
9395,7063,226,6,986.3
9396,2051,65,7,1806.75
9397,2150,157,10,1129.42
9398,1418,171,3,1052.65
9399,8493,116,3,557.56
9400,8362,55,7,1497.99
9401,7152,173,2,1531.03
9402,7988,251,4,286.29
9403,1273,106,2,497.02
9404,7552,149,10,767.52
9405,4031,60,4,1747.54
9406,5344,71,8,896.51
9407,6992,94,6,1671.3
9408,5615,127,8,1613.49
9409,6932,190,2,541.98
9410,1521,266,3,1210.39
9411,5251,224,7,68.96
9412,5531,57,7,1826.47
9413,3515,57,8,1826.47
9414,2778,241,2,822.01
9415,5403,129,9,1119.0
9416,3184,212,3,1858.46
9417,8766,48,4,1338.89
9418,4708,63,4,1835.32
9419,5469,13,4,1514.26
9420,3305,146,7,1410.5
9421,203,243,5,195.2
9422,9712,213,9,333.28
9423,7225,167,8,927.05
9424,4941,152,7,1766.8
9425,5166,156,5,632.71
9426,8829,73,2,836.69
9427,8443,251,4,286.29
9428,9138,91,2,246.08
9429,2083,169,6,981.75
9430,8358,279,8,1664.25
9431,7719,144,1,1496.29
9432,5757,30,4,552.95
9433,1067,175,2,145.26
9434,3408,159,7,528.94
9435,6119,28,9,1053.39
9436,6813,166,7,1933.35
9437,9219,220,4,471.97
9438,8938,252,5,544.13
9439,4804,246,8,781.72
9440,1282,117,5,1897.56
9441,1422,85,6,368.16
9442,3906,266,4,1210.39
9443,4320,45,1,1169.1
9444,6946,189,8,512.31
9445,2218,229,7,1324.74
9446,6266,188,7,391.94
9447,2573,22,7,1578.04
9448,8173,26,4,223.53
9449,9944,120,4,1944.86
9450,6159,226,8,986.3
9451,7441,132,5,1845.23
9452,1556,18,9,1827.33
9453,4128,104,10,210.78
9454,7687,63,2,1835.32
9455,8516,96,1,1350.26
9456,201,112,5,1547.35
9457,577,126,6,608.47
9458,8375,94,8,1671.3
9459,1858,249,4,1148.2
9460,2216,28,4,1053.39
9461,1307,6,7,114.46
9462,6511,203,5,1790.63
9463,7137,185,2,1614.27
9464,8218,137,8,384.44
9465,8336,261,8,671.11
9466,7652,270,9,1935.85
9467,8389,156,6,632.71
9468,8202,252,10,544.13
9469,5825,239,10,382.91
9470,7817,44,2,1908.53
9471,4789,45,8,1169.1
9472,9857,151,7,530.51
9473,1099,28,7,1053.39
9474,9649,91,4,246.08
9475,9357,182,2,43.29
9476,340,276,4,63.56
9477,2178,253,9,135.9
9478,6517,201,9,1293.37
9479,6974,278,10,882.53
9480,9361,269,5,589.98
9481,2394,10,1,1956.04
9482,3752,96,7,1350.26
9483,5423,31,4,668.06
9484,815,163,3,1143.88
9485,4285,49,2,620.54
9486,4466,87,1,755.18
9487,7258,209,6,1858.25
9488,1560,115,4,449.88
9489,5527,92,10,792.19
9490,4625,192,8,923.41
9491,7164,28,4,1053.39
9492,9335,214,2,1137.72
9493,497,277,5,1886.52
