order_id,customer_id,order_date,status
4453,1282,2024-09-28,delivered
4454,2620,2023-07-10,delivered
4455,829,2023-09-29,delivered
4456,1437,2023-12-12,delivered
4457,1481,2023-06-13,processing
4458,1323,2023-01-17,pending
4459,778,2024-08-18,shipped
4460,2074,2024-12-18,cancelled
4461,1214,2024-07-27,cancelled
4462,729,2024-02-12,cancelled
4463,2850,2023-03-19,processing
4464,383,2023-04-03,cancelled
4465,2717,2024-02-19,shipped
4466,598,2023-12-15,cancelled
4467,1450,2024-02-11,processing
4468,1578,2023-04-17,shipped
4469,2513,2024-08-06,pending
4470,1327,2023-08-19,delivered
4471,168,2023-09-09,cancelled
4472,635,2024-11-14,shipped
4473,108,2024-05-21,processing
4474,2848,2023-08-13,processing
4475,926,2024-03-26,processing
4476,596,2023-01-13,shipped
4477,999,2023-01-22,cancelled
4478,1980,2024-03-25,delivered
4479,2279,2024-07-18,cancelled
4480,788,2024-02-27,processing
4481,2125,2024-08-17,delivered
4482,2570,2024-08-12,delivered
4483,1072,2024-12-24,shipped
4484,1080,2024-03-17,shipped
4485,1494,2023-08-29,shipped
4486,2214,2024-01-01,pending
4487,2840,2023-05-18,shipped
4488,2878,2023-09-10,cancelled
4489,2372,2023-05-12,pending
4490,2079,2024-12-26,delivered
4491,2193,2023-11-18,pending
4492,2475,2023-08-22,shipped
4493,2940,2024-12-19,cancelled
4494,918,2024-04-21,shipped
4495,2353,2023-02-24,delivered
4496,2535,2024-03-24,delivered
4497,2421,2024-03-22,pending
4498,702,2023-01-23,cancelled
4499,1837,2024-07-26,pending
4500,1424,2024-05-03,processing
4501,262,2024-11-29,shipped
4502,268,2023-10-10,cancelled
4503,1033,2023-01-29,cancelled
4504,2011,2024-03-17,processing
4505,1624,2023-08-09,delivered
4506,1270,2024-07-05,shipped
4507,1354,2023-08-27,cancelled
4508,2081,2024-02-21,processing
4509,2211,2024-11-28,cancelled
4510,1289,2023-01-07,cancelled
4511,217,2024-12-30,shipped
4512,2407,2023-05-03,pending
4513,2515,2023-03-07,cancelled
4514,1695,2023-06-15,processing
4515,1020,2024-09-07,processing
4516,743,2023-01-31,delivered
4517,2985,2023-05-03,shipped
4518,365,2023-04-07,delivered
4519,2352,2024-12-18,delivered
4520,1670,2024-01-26,delivered
4521,568,2023-12-18,processing
4522,393,2023-11-15,shipped
4523,727,2024-12-25,delivered
4524,1033,2024-05-26,pending
4525,756,2023-09-24,delivered
4526,822,2023-08-21,shipped
4527,2652,2024-10-10,pending
4528,1392,2024-04-07,pending
4529,2146,2023-09-21,pending
4530,2483,2023-03-04,cancelled
4531,243,2024-11-30,shipped
4532,392,2023-06-22,pending
4533,2168,2023-01-13,pending
4534,1339,2024-01-29,shipped
4535,114,2024-08-04,cancelled
4536,1536,2023-03-13,processing
4537,773,2024-10-13,cancelled
4538,2041,2023-07-06,cancelled
4539,895,2023-12-20,pending
4540,2799,2023-06-08,cancelled
4541,1533,2024-08-10,processing
4542,1806,2024-12-24,processing
4543,2079,2023-06-02,delivered
4544,125,2024-09-29,pending
4545,2202,2023-05-04,shipped
4546,1194,2023-04-21,shipped
4547,2798,2023-07-04,cancelled
4548,2124,2023-06-21,pending
4549,2039,2023-07-17,cancelled
4550,636,2024-09-19,shipped
4551,1863,2024-11-05,cancelled
4552,1593,2024-04-03,pending
4553,2740,2024-07-21,pending
4554,1386,2023-09-10,shipped
4555,580,2023-09-03,delivered
4556,772,2024-02-18,pending
4557,1468,2023-03-02,delivered
4558,2702,2024-12-25,cancelled
4559,405,2024-06-16,pending
4560,2718,2024-11-01,shipped
4561,2160,2024-07-30,cancelled
4562,2877,2024-06-28,cancelled
4563,1615,2024-07-13,processing
4564,1158,2023-11-25,processing
4565,1835,2023-07-22,shipped
4566,2566,2024-03-12,delivered
4567,1783,2024-01-22,pending
4568,2009,2023-01-25,delivered
4569,428,2023-11-26,cancelled
4570,1983,2024-09-16,delivered
4571,1253,2024-05-24,shipped
4572,2802,2024-12-16,pending
4573,2161,2023-02-12,processing
4574,366,2023-11-11,cancelled
4575,2340,2024-07-09,processing
4576,2626,2023-11-18,pending
4577,2189,2023-01-29,pending
4578,1241,2024-01-30,processing
4579,1441,2024-07-04,pending
4580,2803,2024-03-20,cancelled
4581,2147,2023-07-02,cancelled
4582,1519,2024-11-28,pending
4583,879,2023-04-12,delivered
4584,761,2023-08-15,shipped
4585,299,2023-07-28,delivered
4586,847,2024-08-07,cancelled
4587,64,2023-02-16,delivered
4588,844,2024-12-06,pending
4589,1190,2023-01-05,processing
4590,2702,2023-12-05,processing
4591,1598,2023-08-22,shipped
4592,1647,2023-02-15,processing
4593,581,2024-09-05,processing
4594,2547,2024-11-15,shipped
4595,1732,2024-11-27,cancelled
4596,2909,2024-10-03,shipped
4597,840,2024-10-31,shipped
4598,1677,2024-12-07,pending
4599,1704,2024-02-28,delivered
4600,1140,2023-07-14,delivered
4601,1039,2024-09-06,pending
4602,2567,2024-12-10,delivered
4603,172,2024-12-13,delivered
4604,528,2024-11-09,processing
4605,289,2024-10-14,pending
4606,473,2023-06-12,delivered
4607,273,2023-07-07,cancelled
4608,1341,2023-06-21,shipped
4609,2789,2024-12-12,delivered
4610,1167,2024-07-03,shipped
4611,1167,2024-08-06,shipped
4612,445,2023-05-03,delivered
4613,828,2023-03-30,cancelled
4614,2040,2023-07-25,processing
4615,2123,2023-02-06,delivered
4616,1962,2023-04-22,pending
4617,937,2023-02-08,delivered
4618,756,2023-03-27,pending
4619,991,2024-03-22,cancelled
4620,1520,2024-03-24,processing
4621,1811,2024-09-03,pending
4622,2716,2024-05-30,processing
4623,862,2023-11-22,pending
4624,2330,2023-01-15,processing
4625,1399,2023-09-14,processing
4626,1435,2024-04-18,processing
4627,2639,2023-02-27,delivered
4628,1557,2023-06-06,shipped
4629,2071,2023-03-07,processing
4630,754,2024-10-04,processing
4631,1376,2024-11-04,delivered
4632,104,2024-03-27,pending
4633,1007,2024-09-08,cancelled
4634,1179,2024-07-24,processing
4635,588,2024-07-14,shipped
4636,233,2023-04-25,pending
4637,1680,2024-06-14,cancelled
4638,72,2024-09-25,processing
4639,2966,2023-11-26,shipped
4640,158,2023-05-27,pending
4641,2803,2023-08-28,pending
4642,1562,2023-01-04,cancelled
4643,240,2024-02-01,cancelled
4644,491,2023-08-18,pending
4645,2309,2024-07-12,pending
4646,82,2024-10-26,delivered
4647,2341,2024-10-22,delivered
4648,1157,2024-12-03,cancelled
4649,1585,2024-04-05,processing
4650,2798,2024-05-17,cancelled
4651,1025,2023-12-20,delivered
4652,1963,2023-06-06,delivered
4653,2198,2024-01-04,processing
4654,592,2023-10-21,processing
4655,1592,2023-09-21,processing
4656,1508,2023-01-22,delivered
4657,1229,2023-05-28,pending
4658,1884,2024-02-25,cancelled
4659,930,2024-02-16,processing
4660,2567,2023-12-28,processing
4661,1663,2024-03-07,delivered
4662,1887,2024-04-08,delivered
4663,1592,2024-04-19,shipped
4664,1384,2023-11-30,delivered
4665,546,2024-06-26,processing
4666,1008,2023-08-11,processing
4667,2329,2023-07-19,cancelled
4668,1489,2024-04-19,cancelled
4669,1673,2024-01-19,shipped
4670,875,2024-02-07,processing
4671,1927,2023-04-22,cancelled
4672,2672,2024-04-08,shipped
4673,2555,2024-02-27,pending
4674,817,2023-08-11,
4675,2260,2023-06-10,delivered
4676,2120,2024-03-18,processing
4677,1815,2023-01-25,processing
4678,1581,2024-08-04,processing
4679,1120,2024-11-27,cancelled
4680,639,2024-10-18,delivered
4681,2356,2023-07-22,processing
4682,1685,2023-11-21,delivered
4683,1007,2023-05-14,delivered
4684,1296,2024-09-17,cancelled
4685,2174,2024-10-05,pending
4686,2770,2023-04-10,pending
4687,352,2023-01-22,pending
4688,217,2023-12-06,pending
4689,1284,2024-01-01,processing
4690,617,2023-08-07,shipped
4691,271,2024-01-07,cancelled
4692,1293,2024-08-20,delivered
4693,1946,2023-12-13,processing
4694,1187,2023-11-07,pending
4695,2302,2023-06-13,processing
4696,669,2024-03-01,pending
4697,2181,2024-09-25,delivered
4698,649,2024-07-29,cancelled
4699,2576,2024-04-25,shipped
4700,2827,2023-09-13,pending
4701,2720,2023-05-31,delivered
4702,398,2023-02-10,processing
4703,1561,2024-04-29,delivered
4704,1954,2023-06-24,pending
4705,2401,2024-12-05,shipped
4706,1807,2024-08-21,cancelled
4707,745,2024-04-03,pending
4708,2015,2024-11-18,cancelled
4709,1409,2023-12-14,pending
4710,1516,2023-03-12,processing
4711,553,2024-10-01,shipped
4712,2775,2024-02-08,processing
4713,455,2024-11-15,processing
4714,2598,2023-11-25,shipped
4715,2914,2023-03-27,shipped
4716,2470,2024-05-21,pending
4717,2548,2024-08-27,delivered
4718,693,2024-01-09,shipped
4719,787,2024-06-09,shipped
4720,2132,2023-01-25,delivered
4721,1305,2023-06-20,pending
4722,2660,2023-09-02,shipped
4723,1078,2024-04-04,delivered
4724,1383,2023-02-11,shipped
4725,2690,2024-04-14,pending
4726,1364,2024-07-18,pending
4727,536,2024-10-01,pending
4728,2350,2023-01-20,shipped
4729,1560,2023-07-24,delivered
4730,1557,2024-02-02,pending
4731,2848,2024-11-19,shipped
4732,2855,2024-01-20,shipped
4733,1503,2024-06-08,delivered
4734,1668,2024-12-25,shipped
4735,543,2023-12-21,shipped
4736,2263,2023-07-17,delivered
4737,1154,2023-10-01,pending
4738,1843,2024-11-18,pending
4739,2729,2023-11-23,cancelled
4740,465,2023-01-24,processing
4741,439,2023-09-06,pending
4742,726,2024-01-18,pending
4743,631,2024-08-08,processing
4744,358,2023-03-19,pending
4745,2962,2023-01-14,shipped
4746,2530,2023-03-14,processing
4747,2387,2024-10-03,delivered
4748,2585,2023-12-05,pending
4749,2510,2023-05-05,pending
4750,2885,2023-05-23,processing
4751,333,2023-07-10,pending
4752,2942,2023-04-04,pending
4753,1774,2024-12-03,processing
4754,862,2023-02-21,pending
4755,1585,2023-11-25,cancelled
4756,790,2024-05-02,processing
4757,2901,2024-05-22,cancelled
4758,2893,2023-07-10,delivered
4759,1180,2024-11-23,cancelled
4760,251,2024-03-29,processing
4761,2080,2023-01-07,pending
4762,721,2023-07-22,shipped
4763,590,2024-07-09,cancelled
4764,776,2024-12-17,pending
4765,2879,2023-03-19,processing
4766,767,2023-11-26,processing
4767,666,2024-02-09,cancelled
4768,1216,2024-09-07,delivered
4769,2076,2024-10-17,shipped
4770,894,2024-03-12,shipped
4771,1413,2023-09-04,cancelled
4772,29,2024-11-01,shipped
4773,1153,2023-06-15,pending
4774,253,2023-03-06,delivered
4775,1410,2023-03-03,cancelled
4776,1762,2023-03-23,delivered
4777,50,2024-11-21,pending
4778,1305,2024-08-25,shipped
4779,2860,2024-11-28,cancelled
4780,2778,2023-03-09,cancelled
4781,1075,2023-11-23,delivered
4782,1467,2024-05-06,shipped
4783,2047,2023-11-04,delivered
4784,1284,2024-07-13,processing
4785,935,2024-08-24,processing
4786,175,2024-12-08,shipped
4787,1679,2024-04-21,delivered
4788,1329,2024-02-17,delivered
4789,1903,2024-04-08,processing
4790,582,2024-01-30,delivered
4791,101,2023-05-23,shipped
4792,1563,2024-10-09,processing
4793,1637,2024-01-10,pending
4794,1780,2024-11-08,processing
4795,619,2024-08-30,processing
4796,889,2023-04-08,pending
4797,1603,2024-04-28,processing
4798,1110,2023-12-12,
4799,89,2024-05-24,delivered
4800,649,2023-11-07,cancelled
4801,1138,2023-08-22,processing
4802,1993,2024-09-13,delivered
4803,1773,2024-03-21,processing
4804,1997,2024-11-12,pending
4805,1448,2023-04-19,pending
4806,1325,2024-12-23,delivered
4807,2490,2023-10-24,processing
4808,964,2024-06-15,delivered
4809,887,2024-03-02,delivered
4810,54,2023-11-12,processing
4811,1387,2024-10-07,shipped
4812,2802,2024-09-25,delivered
4813,2506,2023-05-05,cancelled
4814,531,2024-06-26,shipped
4815,1398,2024-01-18,processing
4816,1514,2024-08-01,delivered
4817,259,2023-01-19,delivered
4818,1516,2024-03-03,processing
4819,858,2023-12-01,processing
4820,1281,2024-10-11,delivered
4821,1150,2024-07-22,shipped
4822,2365,2023-12-06,processing
4823,521,2023-11-26,cancelled
4824,938,2024-12-26,cancelled
4825,2497,2023-08-31,processing
4826,2002,2024-07-30,delivered
4827,80,2023-11-17,cancelled
4828,392,2024-01-29,processing
4829,2555,2023-11-26,pending
4830,2168,2024-05-17,delivered
4831,2469,2023-09-30,pending
4832,1842,2024-02-03,processing
4833,1132,2024-12-29,processing
4834,1491,2023-03-02,delivered
4835,1011,2023-08-17,pending
4836,1341,2023-12-31,cancelled
4837,1977,2024-07-29,processing
4838,1118,2023-11-24,delivered
4839,1287,2024-09-11,cancelled
4840,820,2024-10-23,processing
4841,2448,2024-09-11,pending
4842,1211,2023-03-04,processing
4843,2145,2024-05-31,shipped
4844,1017,2024-01-21,delivered
4845,2870,2023-01-12,shipped
4846,1070,2023-07-29,processing
4847,1213,2023-01-26,pending
4848,2670,2024-10-21,delivered
4849,323,2024-01-13,delivered
4850,605,2024-04-02,delivered
4851,2275,2023-06-10,cancelled
4852,1820,2023-11-18,pending
4853,1121,2024-04-11,shipped
4854,811,2024-12-24,cancelled
4855,1857,2023-10-19,processing
4856,2403,2023-05-12,shipped
4857,70,2023-05-07,pending
4858,1338,2024-07-19,delivered
4859,1511,2023-05-26,shipped
4860,2952,2024-01-20,cancelled
4861,105,2024-10-05,delivered
4862,2648,2023-11-28,delivered
4863,730,2023-12-01,cancelled
4864,142,2024-10-21,shipped
4865,1328,2024-08-02,cancelled
4866,162,2024-06-07,pending
4867,2961,2024-12-31,processing
4868,2035,2023-03-07,pending
4869,574,2023-06-05,pending
4870,2142,2023-06-17,processing
4871,377,2024-01-04,shipped
4872,1386,2023-03-25,delivered
4873,1408,2023-03-13,delivered
4874,1641,2024-07-12,pending
4875,2150,2024-03-02,delivered
4876,2846,2023-06-08,cancelled
4877,367,2023-08-01,delivered
4878,652,2023-04-29,shipped
4879,932,2023-09-03,
4880,2641,2024-11-30,cancelled
4881,100,2023-02-23,processing
4882,1961,2023-02-13,pending
4883,898,2023-08-27,processing
4884,564,2024-05-27,shipped
4885,1323,2024-02-01,delivered
4886,79,2024-06-06,shipped
4887,2017,2023-01-25,delivered
4888,2253,2023-03-11,pending
4889,820,2024-08-26,pending
4890,856,2023-08-24,cancelled
4891,2014,2023-01-08,shipped
4892,2875,2023-03-24,cancelled
4893,1508,2024-06-05,processing
4894,1627,2023-08-06,processing
4895,2197,2023-01-08,cancelled
4896,1153,2023-09-30,cancelled
4897,1534,2024-06-07,delivered
4898,655,2023-07-26,cancelled
4899,1050,2023-12-09,processing
4900,1340,2023-09-24,delivered
4901,489,2024-10-28,shipped
4902,1850,2023-01-30,
4903,2472,2024-10-29,cancelled
4904,1662,2023-07-29,processing
4905,462,2023-02-12,delivered
4906,438,2023-07-30,processing
4907,2336,2023-11-02,processing
4908,2430,2023-11-07,shipped
4909,1900,2023-02-25,processing
4910,2322,2023-09-16,processing
4911,2094,2023-01-25,shipped
4912,51,2023-08-10,processing
4913,1368,2023-07-31,delivered
4914,2949,2024-02-02,shipped
4915,1876,2024-02-05,cancelled
4916,677,2024-05-18,delivered
4917,2298,2024-09-03,shipped
4918,2733,2023-09-12,pending
4919,2525,2023-04-20,pending
4920,128,2024-09-26,pending
4921,46,2023-10-08,pending
4922,1243,2024-03-31,delivered
4923,2985,2024-08-04,processing
4924,399,2023-02-24,shipped
4925,882,2024-10-23,processing
4926,1734,2024-01-17,pending
4927,1147,2024-03-03,pending
4928,1219,2023-02-05,pending
4929,1238,2023-05-26,shipped
4930,1872,2023-07-29,pending
4931,2608,2024-11-29,pending
4932,1952,2023-06-28,pending
4933,462,2023-03-30,processing
4934,1865,2024-08-16,cancelled
4935,1119,2023-10-04,pending
4936,2879,2024-07-30,delivered
4937,260,2024-12-09,processing
4938,883,2023-03-08,delivered
4939,2778,2024-01-22,pending
4940,153,2024-05-24,delivered
4941,1908,2024-02-27,processing
4942,55,2024-08-13,pending
4943,2690,2023-03-06,shipped
4944,2908,2023-10-16,delivered
4945,831,2023-10-01,pending
4946,2750,2023-10-06,processing
4947,962,2024-12-07,delivered
4948,8,2024-10-27,pending
4949,2307,2024-03-21,cancelled
4950,2880,2024-05-15,processing
4951,2931,2023-02-18,shipped
4952,1492,2023-04-01,cancelled
4953,1505,2024-04-12,delivered
4954,2231,2023-06-17,shipped
4955,2698,2024-01-16,cancelled
4956,2215,2023-05-30,shipped
4957,2619,2023-12-22,delivered
4958,713,2024-08-17,delivered
4959,1525,2024-04-23,shipped
4960,1198,2023-06-01,delivered
4961,2768,2024-07-09,delivered
4962,1476,2024-03-18,pending
4963,2467,2023-09-17,processing
4964,1364,2024-01-03,delivered
4965,1847,2024-07-06,processing
4966,176,2023-12-18,cancelled
4967,2561,2023-05-29,cancelled
4968,1400,2024-07-07,processing
4969,2350,2023-05-23,processing
4970,2840,2024-02-10,pending
4971,1717,2023-04-25,cancelled
4972,2229,2023-02-12,cancelled
4973,426,2024-08-12,pending
4974,1044,2024-07-17,processing
4975,929,2024-12-01,shipped
4976,2004,2023-04-30,shipped
4977,2998,2024-01-18,cancelled
4978,1618,2024-06-19,delivered
4979,898,2024-08-13,shipped
4980,1672,2024-12-05,pending
4981,925,2024-10-17,delivered
4982,638,2024-12-11,processing
4983,2934,2023-01-01,cancelled
4984,442,2024-05-22,processing
4985,296,2024-12-12,shipped
4986,991,2024-02-20,shipped
4987,858,2024-07-08,pending
4988,783,2023-01-25,pending
4989,128,2023-10-30,pending
4990,849,2023-07-10,pending
4991,275,2023-09-17,delivered
4992,488,2024-03-08,shipped
4993,2710,2024-02-17,pending
4994,2859,2024-09-03,shipped
4995,1406,2024-02-02,shipped
4996,854,2023-11-08,delivered
4997,2537,2024-08-26,delivered
4998,2602,2024-09-21,cancelled
4999,172,2024-11-26,delivered
5000,130,2024-05-26,shipped
5001,1440,2023-02-01,shipped
5002,2870,2024-04-29,delivered
5003,2208,2023-04-11,delivered
5004,2821,2024-08-24,cancelled
5005,1438,2024-12-02,delivered
5006,112,2024-01-25,pending
5007,1997,2023-03-30,delivered
5008,1033,2024-07-10,pending
5009,340,2023-09-09,pending
5010,1863,2024-01-24,shipped
5011,989,2024-09-10,delivered
5012,141,2023-11-27,shipped
5013,2264,2024-12-21,delivered
5014,888,2024-09-20,delivered
5015,389,2023-01-11,processing
5016,2431,2024-11-22,pending
5017,2074,2024-03-31,pending
5018,2057,2023-07-05,delivered
5019,1126,2024-12-14,cancelled
5020,1590,2024-07-02,pending
5021,1038,2024-08-22,pending
5022,2860,2024-06-13,delivered
5023,713,2024-04-07,shipped
5024,667,2023-02-10,shipped
5025,2463,2023-12-06,delivered
5026,450,2024-12-04,processing
5027,315,2023-07-23,delivered
5028,1992,2023-09-13,pending
5029,1587,2024-10-31,processing
5030,1544,2023-02-14,shipped
5031,749,2023-08-17,shipped
5032,2798,2024-08-20,delivered
5033,937,2024-12-31,delivered
5034,2871,2023-04-29,pending
5035,674,2023-05-23,processing
5036,2479,2024-07-30,pending
5037,1795,2024-05-23,shipped
5038,2863,2024-03-16,pending
5039,2902,2024-06-21,shipped
5040,2601,2024-07-10,pending
5041,1715,2024-04-30,pending
5042,1143,2024-03-22,cancelled
5043,2876,2024-03-08,pending
5044,267,2023-03-31,shipped
5045,2723,2024-01-02,delivered
5046,1644,2024-06-03,processing
5047,564,2023-05-04,pending
5048,664,2023-03-30,cancelled
5049,766,2024-11-11,processing
5050,1828,2024-11-06,cancelled
5051,1530,2024-07-24,shipped
5052,1958,2023-03-10,processing
5053,2385,2024-02-28,pending
5054,2293,2023-02-10,processing
5055,830,2023-05-31,shipped
5056,546,2024-12-19,delivered
5057,46,2024-01-16,pending
5058,2090,2023-01-13,pending
5059,2149,2024-11-12,shipped
5060,2399,2024-06-27,pending
5061,1243,2023-05-21,shipped
5062,999,2024-05-06,processing
5063,773,2024-11-10,delivered
5064,1960,2024-05-05,processing
5065,406,2023-06-26,delivered
5066,2266,2024-10-10,cancelled
5067,291,2023-05-30,processing
5068,2089,2023-05-29,pending
5069,1957,2024-06-09,pending
5070,2319,2023-06-18,processing
5071,2568,2024-02-28,shipped
5072,924,2023-09-26,delivered
5073,245,2024-03-18,pending
5074,1313,2024-02-09,pending
5075,789,2024-11-18,shipped
5076,1601,2024-04-05,cancelled
5077,921,2023-05-11,delivered
5078,2519,2024-06-05,delivered
5079,2647,2024-10-12,processing
5080,989,2024-09-05,cancelled
5081,1179,2024-05-24,pending
5082,1773,2024-09-06,pending
5083,1710,2023-03-09,cancelled
5084,348,2024-12-22,processing
5085,2628,2023-02-10,shipped
5086,1137,2024-02-07,shipped
5087,1903,2024-10-27,shipped
5088,1244,2024-07-02,cancelled
5089,1340,2023-11-12,delivered
5090,2095,2024-05-14,delivered
5091,2820,2024-08-26,cancelled
5092,2795,2024-09-11,cancelled
5093,2708,2024-08-10,processing
5094,1923,2023-12-12,pending
5095,2833,2024-05-16,shipped
5096,2183,2024-06-13,cancelled
5097,2587,2023-03-06,shipped
5098,2577,2023-10-02,shipped
5099,1184,2024-08-31,cancelled
5100,934,2023-11-17,shipped
5101,981,2024-08-02,processing
5102,1428,2023-11-10,processing
5103,1373,2024-06-14,delivered
5104,1141,2023-09-28,cancelled
5105,1737,2024-11-16,processing
5106,2512,2023-05-23,shipped
5107,779,2024-12-04,shipped
5108,2919,2024-07-09,cancelled
5109,1316,2023-07-29,delivered
5110,2383,2024-06-16,processing
5111,481,2023-10-26,processing
5112,843,2024-09-04,shipped
5113,750,2024-10-25,delivered
5114,1536,2023-09-09,delivered
5115,1984,2023-10-05,cancelled
5116,1881,2024-07-04,shipped
5117,600,2023-09-18,cancelled
5118,296,2023-09-16,pending
5119,1543,2024-07-17,delivered
5120,14,2023-03-10,processing
5121,1044,2024-05-21,delivered
5122,2256,2024-08-20,shipped
5123,2094,2024-08-04,delivered
5124,816,2023-09-30,pending
5125,1752,2024-10-05,delivered
5126,2439,2023-04-21,delivered
5127,1791,2024-02-01,shipped
5128,490,2023-05-24,processing
5129,504,2024-01-06,pending
5130,169,2023-03-13,shipped
5131,441,2024-07-15,cancelled
5132,1100,2023-05-11,pending
5133,2813,2024-03-09,processing
5134,164,2024-11-07,cancelled
5135,246,2023-01-11,pending
5136,1383,2024-10-01,shipped
5137,1165,2024-03-16,processing
5138,945,2023-08-14,cancelled
5139,2473,2024-08-07,shipped
5140,2264,2023-12-29,processing
5141,622,2023-01-24,cancelled
5142,2393,2023-11-21,processing
5143,704,2024-01-28,processing
5144,2219,2024-09-23,pending
5145,657,2023-04-04,cancelled
5146,2516,2023-10-04,delivered
5147,511,2023-04-08,processing
5148,1665,2023-08-15,processing
5149,1883,2024-09-16,processing
5150,711,2023-08-14,shipped
5151,440,2023-01-04,processing
5152,2750,2023-11-12,delivered
5153,2375,2024-09-06,delivered
5154,1828,2023-08-07,processing
5155,412,2023-03-25,delivered
5156,2919,2024-03-30,delivered
5157,616,2024-01-29,cancelled
5158,1558,2023-01-24,cancelled
5159,1113,2023-07-30,delivered
5160,1789,2024-06-20,shipped
5161,1320,2023-01-22,delivered
5162,2079,2024-09-22,delivered
5163,1812,2024-09-13,processing
5164,1528,2023-05-28,pending
5165,2462,2024-12-16,delivered
5166,690,2024-02-18,processing
5167,893,2023-11-18,shipped
5168,1660,2023-10-08,processing
5169,2929,2023-10-25,processing
5170,1555,2024-09-06,delivered
5171,100,2024-12-03,cancelled
5172,1000,2024-10-22,pending
5173,1853,2024-12-31,pending
5174,1593,2024-08-08,shipped
5175,1473,2024-01-26,pending
5176,2011,2024-03-22,delivered
5177,1738,2023-04-02,delivered
5178,1045,2023-12-23,processing
5179,1103,2024-01-11,shipped
5180,1961,2023-06-11,processing
5181,898,2024-08-22,cancelled
5182,2454,2024-06-27,processing
5183,149,2024-01-26,shipped
5184,197,2023-08-23,pending
5185,2897,2023-06-12,pending
5186,2521,2024-12-13,cancelled
5187,206,2023-09-14,pending
5188,2152,2023-09-19,delivered
5189,611,2023-10-28,processing
5190,1786,2023-10-13,processing
5191,939,2024-02-24,shipped
5192,683,2024-06-17,pending
5193,950,2023-04-05,cancelled
5194,214,2024-08-09,processing
5195,1181,2024-07-15,delivered
5196,1734,2023-06-21,processing
5197,71,2023-07-20,cancelled
5198,2919,2023-03-20,pending
5199,416,2023-10-03,processing
5200,2188,2023-05-08,delivered
5201,2267,2024-01-13,processing
5202,626,2024-06-30,processing
5203,1007,2023-01-09,shipped
5204,704,2023-10-06,cancelled
5205,85,2024-05-27,cancelled
5206,233,2024-02-08,processing
5207,685,2023-02-19,delivered
5208,639,2023-05-16,processing
5209,2495,2024-01-12,cancelled
5210,1144,2024-04-18,processing
5211,1864,2023-06-29,pending
5212,2923,2023-09-12,processing
5213,2622,2024-09-12,pending
5214,275,2024-01-22,processing
5215,3,2023-10-22,delivered
5216,2167,2024-05-16,delivered
5217,2255,2024-07-08,delivered
5218,2151,2024-04-22,cancelled
5219,1450,2024-09-12,cancelled
5220,2943,2024-02-19,shipped
5221,2145,2024-02-22,processing
5222,2061,2024-05-26,processing
5223,150,2023-07-31,pending
5224,2457,2024-01-12,shipped
5225,474,2024-09-10,delivered
5226,1568,2024-01-20,shipped
5227,1531,2023-01-25,shipped
5228,1996,2023-07-23,pending
5229,883,2024-03-21,processing
5230,1843,2024-08-27,processing
5231,2659,2023-11-06,delivered
5232,1002,2023-05-26,pending
5233,931,2024-03-25,shipped
5234,1994,2024-02-13,delivered
5235,2920,2024-04-21,shipped
5236,839,2024-04-19,processing
5237,1704,2023-02-22,processing
5238,597,2024-10-17,pending
5239,1211,2024-01-19,pending
5240,1436,2024-04-21,delivered
5241,2677,2024-03-19,pending
5242,2451,2023-10-29,shipped
5243,2100,2024-07-18,delivered
5244,166,2024-05-05,pending
5245,1444,2023-12-06,processing
5246,1272,2024-06-02,processing
5247,46,2023-04-14,processing
5248,2913,2024-07-29,shipped
5249,246,2023-01-26,cancelled
5250,896,2024-10-07,cancelled
5251,1521,2023-01-25,delivered
5252,1653,2023-12-09,cancelled
5253,1886,2023-12-22,cancelled
5254,1338,2023-10-19,shipped
5255,209,2024-06-13,
5256,506,2024-03-24,delivered
5257,1776,2024-06-10,pending
5258,2730,2024-07-15,cancelled
5259,2073,2023-03-10,processing
5260,1548,2023-12-05,delivered
5261,2997,2024-10-12,shipped
5262,590,2023-05-26,processing
5263,382,2024-09-23,delivered
5264,1130,2024-02-08,processing
5265,172,2023-02-15,shipped
5266,50,2023-05-17,processing
5267,1714,2024-08-05,processing
5268,1711,2023-06-05,delivered
5269,2241,2024-08-04,shipped
5270,863,2023-01-01,pending
5271,670,2023-02-08,shipped
5272,2979,2024-05-09,pending
5273,898,2024-04-24,processing
5274,2756,2024-05-20,pending
5275,328,2024-11-16,delivered
5276,1404,2024-09-23,shipped
5277,1921,2023-09-22,cancelled
5278,2288,2024-07-15,shipped
5279,2587,2024-11-11,shipped
5280,2158,2023-06-09,cancelled
5281,2131,2024-11-29,shipped
5282,2433,2023-09-09,processing
5283,92,2024-03-20,delivered
5284,1115,2023-12-03,cancelled
5285,1232,2024-05-25,delivered
5286,211,2024-08-28,shipped
5287,1056,2023-04-20,processing
5288,2274,2023-08-17,processing
5289,1019,2024-04-20,processing
5290,404,2024-12-15,cancelled
5291,2072,2024-01-07,delivered
5292,1638,2024-03-05,cancelled
5293,1357,2023-11-03,pending
5294,994,2023-06-16,cancelled
5295,1971,2024-11-09,pending
5296,1286,2023-02-28,delivered
5297,1663,2024-03-18,processing
5298,1697,2024-04-29,pending
5299,1368,2024-01-15,pending
5300,1262,2023-08-30,delivered
5301,2015,2024-02-10,cancelled
5302,877,2024-02-20,delivered
5303,964,2023-10-21,processing
5304,2501,2023-06-18,shipped
